Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Tax status,In stock?,Backorders allowed?,Sold individually?,Regular price,Categories,Tags,Images,Parent,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 4 default,Meta: dimensions,Meta: ean
variable,MU0206,Pantaloni - Kute Femeie,1,0,visible,,"<p>Pantaloni scurți pentru femei cu buzunare, confecționați din material poliesteric reciclat, cu betelie elastică și șnur interior reglabil.</p><p><strong>Compoziție:</strong> 100% poliester reciclat</p><p><br>· Două buzunare laterale cu fermoare inversate și bandă de acoperire asortate. <br>· Șnur interior asortat personalizat cu design de marcă.<br>· Tăieturi laterale. <br>· Prinderi margini spate.<br>· Detaliu cu logo brodat.</p><h4>Dimensiuni</h4><table style='border-collapse:collapse;margin:8px 0'><tr><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Mărime</th><th style='padding:4px 12px;border:1px solid #ddd;text-align:left'>Dimensiuni</th></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XS</td><td style='padding:4px 12px;border:1px solid #ddd'>33 * 35 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>S</td><td style='padding:4px 12px;border:1px solid #ddd'>35 * 37 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>M</td><td style='padding:4px 12px;border:1px solid #ddd'>37 * 37 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>L</td><td style='padding:4px 12px;border:1px solid #ddd'>39 * 38 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>XL</td><td style='padding:4px 12px;border:1px solid #ddd'>41 * 39 cm</td></tr><tr><td style='padding:4px 12px;border:1px solid #ddd'>2XL</td><td style='padding:4px 12px;border:1px solid #ddd'>43 * 40 cm</td></tr></table>",taxable,1,0,0,,Pantaloni și colanți,MUSAI,"https://static.musaibrand.com/images/models/0206/model/large/0206_01_1_1.jpg,https://static.musaibrand.com/images/models/0206/model/large/0206_02_1_1.jpg,https://static.musaibrand.com/images/models/0206/model/large/0206_55_1_1.jpg,https://static.musaibrand.com/images/models/0206/model/large/0206_01_2_1.jpg,https://static.musaibrand.com/images/models/0206/model/large/0206_02_2_1.jpg,https://static.musaibrand.com/images/models/0206/model/large/0206_55_2_1.jpg",,0,Size,"XS, S, M, L, XL, 2XL",1,1,,Color,"Alb, Negru, Albastru marin",1,1,,Gender,Femeie,1,1,,Dimensiuni,"[33cm]·[35cm], [35cm]·[37cm], [37cm]·[37cm], [39cm]·[38cm], [41cm]·[39cm], [43cm]·[40cm]",1,0,,,
variation,MU02060001,,1,0,visible,,Dimensiuni: 33 * 35 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_01_2_1.jpg,MU0206,1,Size,XS,,1,,Color,Alb,,1,,,,,,,,,,,,[33cm]·[35cm],8435782512083
variation,MU02060101,,1,0,visible,,Dimensiuni: 35 * 37 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_01_2_1.jpg,MU0206,2,Size,S,,1,,Color,Alb,,1,,,,,,,,,,,,[35cm]·[37cm],8435782512113
variation,MU02060201,,1,0,visible,,Dimensiuni: 37 * 37 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_01_2_1.jpg,MU0206,3,Size,M,,1,,Color,Alb,,1,,,,,,,,,,,,[37cm]·[37cm],8435782512144
variation,MU02060301,,1,0,visible,,Dimensiuni: 39 * 38 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_01_2_1.jpg,MU0206,4,Size,L,,1,,Color,Alb,,1,,,,,,,,,,,,[39cm]·[38cm],8435782512175
variation,MU02060401,,1,0,visible,,Dimensiuni: 41 * 39 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_01_2_1.jpg,MU0206,5,Size,XL,,1,,Color,Alb,,1,,,,,,,,,,,,[41cm]·[39cm],8435782512205
variation,MU02060501,,1,0,visible,,Dimensiuni: 43 * 40 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_01_2_1.jpg,MU0206,6,Size,2XL,,1,,Color,Alb,,1,,,,,,,,,,,,[43cm]·[40cm],8435782512236
variation,MU02060002,,1,0,visible,,Dimensiuni: 33 * 35 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_02_2_1.jpg,MU0206,7,Size,XS,,1,,Color,Negru,,1,,,,,,,,,,,,[33cm]·[35cm],8435782512090
variation,MU02060102,,1,0,visible,,Dimensiuni: 35 * 37 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_02_2_1.jpg,MU0206,8,Size,S,,1,,Color,Negru,,1,,,,,,,,,,,,[35cm]·[37cm],8435782512120
variation,MU02060202,,1,0,visible,,Dimensiuni: 37 * 37 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_02_2_1.jpg,MU0206,9,Size,M,,1,,Color,Negru,,1,,,,,,,,,,,,[37cm]·[37cm],8435782512151
variation,MU02060302,,1,0,visible,,Dimensiuni: 39 * 38 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_02_2_1.jpg,MU0206,10,Size,L,,1,,Color,Negru,,1,,,,,,,,,,,,[39cm]·[38cm],8435782512182
variation,MU02060402,,1,0,visible,,Dimensiuni: 41 * 39 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_02_2_1.jpg,MU0206,11,Size,XL,,1,,Color,Negru,,1,,,,,,,,,,,,[41cm]·[39cm],8435782512212
variation,MU02060502,,1,0,visible,,Dimensiuni: 43 * 40 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_02_2_1.jpg,MU0206,12,Size,2XL,,1,,Color,Negru,,1,,,,,,,,,,,,[43cm]·[40cm],8435782512243
variation,MU02060055,,1,0,visible,,Dimensiuni: 33 * 35 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_55_2_1.jpg,MU0206,13,Size,XS,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[33cm]·[35cm],8435782512106
variation,MU02060155,,1,0,visible,,Dimensiuni: 35 * 37 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_55_2_1.jpg,MU0206,14,Size,S,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[35cm]·[37cm],8435782512137
variation,MU02060255,,1,0,visible,,Dimensiuni: 37 * 37 cm,taxable,1,0,0,94.5,,,https://static.musaibrand.com/images/models/0206/model/large/0206_55_2_1.jpg,MU0206,15,Size,M,,1,,Color,Albastru marin,,1,,,,,,,,,,,,[37cm]·[37cm],8435782512168
